SPECTRUM - MS
FTMS + p EI Full ms [40.0000-500.0000]
Scan #: 9042
RT: 13.2624916051041
Scan Number,m/z,Intensity,Relative,Segment Number,Flags
9042 - 9387,148.968412730597,17.9736522875478,7.31324240499858E-05,1,
9042 - 9387,55.8020404260727,17.9677616499185,7.3108455821262E-05,1,
9042 - 9387,462.727258877939,17.9664905483819,7.31032838765123E-05,1,
9042 - 9387,65.541704954586,17.9627798516785,7.30881855403203E-05,1,
9042 - 9387,431.042420265597,17.9584898463547,7.30707300736461E-05,1,
9042 - 9387,178.463183933575,17.9576211067116,7.30671952864503E-05,1,
9042 - 9387,158.370000547827,17.9574596027285,7.30665381480132E-05,1,
9042 - 9387,445.208047954216,17.9573295651713,7.30660090423188E-05,1,
9042 - 9387,68.3311386208927,17.9558442488758,7.30599654859267E-05,1,
9042 - 9387,167.516947828455,17.9542417945487,7.30534453103108E-05,1,
9042 - 9387,198.62094569316,17.953058945404,7.3048632452921E-05,1,
9042 - 9387,190.676850654922,17.9505063230653,7.3038246168802E-05,1,
9042 - 9387,166.8187173562,17.9417313424328,7.30025419282626E-05,1,
9042 - 9387,325.585996518277,17.9414447921368,7.30013759928465E-05,1,
9042 - 9387,170.328516744537,17.9413913066613,7.30011583674905E-05,1,
9042 - 9387,409.546204008657,17.9381367972454,7.29879161972923E-05,1,
9042 - 9387,245.444974487029,17.9363584527983,7.29806803479427E-05,1,
9042 - 9387,137.442906341485,17.9359203219385,7.29788976511757E-05,1,
9042 - 9387,59.3967734208347,17.9345158755568,7.29731831438123E-05,1,
9042 - 9387,232.912473698618,17.9321382867162,7.29635090479455E-05,1,
9042 - 9387,103.327017326961,17.9261401960886,7.29391036071229E-05,1,
9042 - 9387,269.18938669124,17.9249593250892,7.29342987985455E-05,1,
9042 - 9387,117.798692615581,17.9238328531497,7.29297153325788E-05,1,
9042 - 9387,419.791705564824,17.9155054114566,7.28958320690434E-05,1,
9042 - 9387,65.8138310387928,17.9153760636161,7.28953057697154E-05,1,
9042 - 9387,122.9649326024,17.9126281057804,7.28841246911846E-05,1,
9042 - 9387,370.533955562611,17.9080552189803,7.28655182170386E-05,1,
9042 - 9387,298.677380459268,17.9078536602573,7.28646981011399E-05,1,
9042 - 9387,56.7746192539082,17.9075174346949,7.28633300436069E-05,1,
9042 - 9387,155.67587533877,17.904421856913,7.28507345452963E-05,1,
9042 - 9387,195.126577836626,17.9034387540997,7.28467344294221E-05,1,
9042 - 9387,360.232210353029,17.9002237129125,7.28336528502486E-05,1,
9042 - 9387,369.904912370437,17.8941217729861,7.28088248603059E-05,1,
9042 - 9387,243.776094420839,17.8919338976794,7.27999226838234E-05,1,
9042 - 9387,141.966407196767,17.8911091486863,7.27965668887891E-05,1,
9042 - 9387,461.938612280181,17.889150499321,7.27885974024732E-05,1,
9042 - 9387,134.58111831091,17.8889492853038,7.27877786891372E-05,1,
9042 - 9387,191.549203060115,17.8868750926785,7.27793390725134E-05,1,
9042 - 9387,141.010380229854,17.8846371577617,7.27702332100701E-05,1,
9042 - 9387,295.898174470857,17.8841183559692,7.27681222739023E-05,1,
9042 - 9387,194.083079655974,17.8831780283937,7.27642962048372E-05,1,
9042 - 9387,60.1132114331201,17.881419636374,7.27571415392873E-05,1,
9042 - 9387,488.956685664307,17.8791692527239,7.27479850245877E-05,1,
9042 - 9387,363.358442750747,17.8773496749441,7.27405814022379E-05,1,
9042 - 9387,360.288400098608,17.8770536199665,7.27393767935241E-05,1,
9042 - 9387,297.256491322291,17.8741117138912,7.27274065651493E-05,1,
9042 - 9387,176.671004205637,17.8722756238278,7.27199357564922E-05,1,
9042 - 9387,239.332333721925,17.8655573383467,7.26925999376596E-05,1,
9042 - 9387,59.4163645655808,17.8639193865677,7.26859353275871E-05,1,
9042 - 9387,179.472199253252,17.8576997025647,7.26606282525036E-05,1,
9042 - 9387,213.270943977425,17.8564057588445,7.2655363365917E-05,1,
9042 - 9387,410.351964019237,17.854087270601,7.26459297425961E-05,1,
9042 - 9387,162.258636116047,17.8538988240135,7.26451629782497E-05,1,
9042 - 9387,105.037300633076,17.853547776087,7.26437346104696E-05,1,
9042 - 9387,53.3528332653604,17.8462415206594,7.26140064193595E-05,1,
9042 - 9387,481.999833701752,17.8404544534246,7.25904596049308E-05,1,
9042 - 9387,419.854601491782,17.8314342329155,7.25537575156311E-05,1,
9042 - 9387,61.8054726912768,17.8286597172125,7.25424683766359E-05,1,
9042 - 9387,339.724022378411,17.8257278655751,7.25305390584449E-05,1,
9042 - 9387,56.7120293829179,17.8228293120016,7.25187452256901E-05,1,
9042 - 9387,242.521332658111,17.8225795051899,7.25177287946724E-05,1,
9042 - 9387,259.453309792474,17.8165041155735,7.24930088344446E-05,1,
9042 - 9387,287.094580812321,17.8141075492737,7.24832575217959E-05,1,
9042 - 9387,265.655113127724,17.8016444101905,7.24325466502463E-05,1,
9042 - 9387,456.997491411788,17.8002802088569,7.24269958946835E-05,1,
9042 - 9387,60.8381384240971,17.7974575959443,7.24155110544771E-05,1,
9042 - 9387,229.520459660711,17.7964083675042,7.24112418821364E-05,1,
9042 - 9387,208.5061187845,17.7959758472066,7.24094820140077E-05,1,
9042 - 9387,405.159101836697,17.7933986513805,7.23989957436051E-05,1,
9042 - 9387,384.329727452708,17.7922123794659,7.23941689594149E-05,1,
9042 - 9387,122.564033504656,17.7888765450445,7.23805958884795E-05,1,
9042 - 9387,268.287291412138,17.7848986603662,7.23644103996061E-05,1,
9042 - 9387,442.677280239208,17.7812229977236,7.23494546123937E-05,1,
9042 - 9387,321.308199360975,17.7797679250664,7.23435341133826E-05,1,
9042 - 9387,391.043427954397,17.7753678676031,7.23256308590468E-05,1,
9042 - 9387,175.103239779135,17.7714118460009,7.23095343281506E-05,1,
9042 - 9387,275.002496467603,17.768953353087,7.22995310442647E-05,1,
9042 - 9387,208.661270462798,17.7662460464855,7.22885153702519E-05,1,
9042 - 9387,182.677397812425,17.7655217406456,7.22855682651796E-05,1,
9042 - 9387,264.927096731296,17.7635087403844,7.22773776322264E-05,1,
9042 - 9387,69.572436672702,17.7578002775488,7.22541506487461E-05,1,
9042 - 9387,117.628571657013,17.7526142219829,7.22330492716455E-05,1,
9042 - 9387,54.7792413824733,17.7516501972644,7.2229126782027E-05,1,
9042 - 9387,70.7677453342821,17.7499644243079,7.2222267593881E-05,1,
9042 - 9387,180.09333194998,17.7488876926918,7.22178865147396E-05,1,
9042 - 9387,124.255172061796,17.743198585056,7.21947382850178E-05,1,
9042 - 9387,68.8631467350437,17.7420964371493,7.21902537903372E-05,1,
9042 - 9387,185.783471582868,17.7406968736854,7.21845591509233E-05,1,
9042 - 9387,61.341440314296,17.7385412896286,7.21757883632839E-05,1,
9042 - 9387,421.352890483647,17.7378657926646,7.21730398550995E-05,1,
9042 - 9387,105.059386645977,17.7317756646463,7.21482599262556E-05,1,
9042 - 9387,409.718828468857,17.7243828705759,7.2118179620805E-05,1,
9042 - 9387,364.647306137612,17.7243250959632,7.21179445435149E-05,1,
9042 - 9387,169.076421858711,17.7217808260212,7.21075922441981E-05,1,
9042 - 9387,67.395567694157,17.7197138171045,7.20991818571387E-05,1,
9042 - 9387,273.57134858205,17.716488365309,7.20860579185708E-05,1,
9042 - 9387,294.064797871566,17.7114323871666,7.20654858093753E-05,1,
9042 - 9387,296.789239321074,17.7083566343016,7.20529709760405E-05,1,
9042 - 9387,326.38728954253,17.7083553883337,7.20529659063614E-05,1,
9042 - 9387,413.554132744732,17.7005249784964,7.20211049999888E-05,1,
9042 - 9387,197.942554572325,17.6982651632714,7.20119101094532E-05,1,
9042 - 9387,162.076695110508,17.6872216623233,7.19669755585111E-05,1,
9042 - 9387,74.9870218423954,17.6849776469264,7.19578449553948E-05,1,
9042 - 9387,56.5219955164392,17.6808488308457,7.19410453465226E-05,1,
9042 - 9387,325.202342984338,17.6792659992308,7.19346050131387E-05,1,
9042 - 9387,256.443520929213,17.6740362902161,7.19133260159041E-05,1,
9042 - 9387,232.137720907037,17.6640193178165,7.1872568274433E-05,1,
9042 - 9387,271.239188124043,17.6593864302267,7.18537176649761E-05,1,
9042 - 9387,325.830142742562,17.6592593245311,7.18532004886402E-05,1,
9042 - 9387,140.585295714358,17.6550131191037,7.18359232379761E-05,1,
9042 - 9387,301.641762210986,17.6506331872827,7.18181018722283E-05,1,
9042 - 9387,334.940925322793,17.6473418140628,7.18047097080663E-05,1,
9042 - 9387,201.121484185341,17.6454732776399,7.17971068794452E-05,1,
9042 - 9387,313.137257538821,17.6448129415945,7.17944200590421E-05,1,
9042 - 9387,269.733200729954,17.6426166516846,7.17854836446476E-05,1,
9042 - 9387,251.915545328925,17.6425713016416,7.1785299121295E-05,1,
9042 - 9387,403.872937657434,17.6423068408492,7.17842230651597E-05,1,
9042 - 9387,116.071288983118,17.6403458965078,7.17762442408888E-05,1,
9042 - 9387,134.418171547803,17.6386261353896,7.17692467593893E-05,1,
9042 - 9387,298.561654369876,17.6363383770795,7.17599381721204E-05,1,
9042 - 9387,187.804453930112,17.6351665836176,7.17551702988476E-05,1,
9042 - 9387,286.576743936044,17.6339850455807,7.17503627761827E-05,1,
9042 - 9387,359.952112059616,17.6332299533436,7.17472904053145E-05,1,
9042 - 9387,187.749664720288,17.6328867050098,7.17458937730497E-05,1,
9042 - 9387,191.958609064681,17.6322417715706,7.17432696238226E-05,1,
9042 - 9387,64.3760710586843,17.6281288110776,7.17265345292484E-05,1,
9042 - 9387,74.4211509151067,17.6277872577902,7.17251447939043E-05,1,
9042 - 9387,392.94500367863,17.614550851257,7.1671287598939E-05,1,
9042 - 9387,68.6851915207805,17.6126201666733,7.16634318976367E-05,1,
9042 - 9387,208.631359451775,17.6075731003879,7.16428960496139E-05,1,
9042 - 9387,464.891544984166,17.6060355103649,7.16366397983092E-05,1,
9042 - 9387,164.337945374139,17.6059166420285,7.16361561387034E-05,1,
9042 - 9387,284.745877593448,17.6051145673183,7.16328926023395E-05,1,
9042 - 9387,100.062248361033,17.5986305437669,7.16065099644469E-05,1,
9042 - 9387,65.3128624005389,17.5939633121016,7.15875196134695E-05,1,
9042 - 9387,219.64664505699,17.5926608307983,7.15822199885816E-05,1,
9042 - 9387,355.176399576366,17.5889036449167,7.15669324940463E-05,1,
9042 - 9387,161.482451749691,17.5877540323094,7.15622548717495E-05,1,
9042 - 9387,226.314522216472,17.5856131241009,7.15535437982043E-05,1,
9042 - 9387,198.140465334375,17.5846670047013,7.15496941629699E-05,1,
9042 - 9387,270.196215919747,17.5814320646323,7.15365316178669E-05,1,
9042 - 9387,450.619390627284,17.5779933000068,7.15225397374868E-05,1,
9042 - 9387,190.014574583466,17.5778907630231,7.15221225280044E-05,1,
9042 - 9387,178.761756760266,17.5768945441864,7.15180690447587E-05,1,
9042 - 9387,284.751146346566,17.5744113197881,7.15079651317193E-05,1,
9042 - 9387,284.790948826993,17.5680019836823,7.14818863872068E-05,1,
9042 - 9387,420.30404005223,17.5602460949949,7.14503286975785E-05,1,
9042 - 9387,393.108838208193,17.5544336567464,7.14266786518367E-05,1,
9042 - 9387,262.763300259559,17.5542776790347,7.14260439990698E-05,1,
9042 - 9387,398.590372962586,17.5540944878613,7.14252986183114E-05,1,
9042 - 9387,463.828259378253,17.5534591579347,7.14227135445119E-05,1,
9042 - 9387,315.1955087526,17.5526058630022,7.14192415998095E-05,1,
9042 - 9387,284.755969476247,17.5470211180285,7.13965180080159E-05,1,
9042 - 9387,151.65177633018,17.5415866465063,7.13744058591053E-05,1,
9042 - 9387,70.7734515111747,17.5335868832726,7.13418558760663E-05,1,
9042 - 9387,243.881194988504,17.5310674668487,7.13316047024414E-05,1,
9042 - 9387,279.927384732538,17.5297588357505,7.1326280054848E-05,1,
9042 - 9387,257.378911405742,17.5290597835211,7.13234357033908E-05,1,
9042 - 9387,407.299377798623,17.5267741571371,7.13141357906484E-05,1,
9042 - 9387,67.1319733720449,17.5263570313213,7.13124385606391E-05,1,
9042 - 9387,54.2940558852126,17.5213156715363,7.12919259316148E-05,1,
9042 - 9387,72.0926432547326,17.5147481834248,7.12652036874192E-05,1,
9042 - 9387,118.92718639953,17.5138605687197,7.12615921000818E-05,1,
9042 - 9387,158.084707425976,17.5114499710135,7.12517836954882E-05,1,
9042 - 9387,151.480268296432,17.5096757379641,7.12445645748745E-05,1,
9042 - 9387,142.905296408383,17.5092935620841,7.12430095515509E-05,1,
9042 - 9387,204.89771918416,17.5079926499884,7.1237716311562E-05,1,
9042 - 9387,224.577999911022,17.506612186049,7.12320993855981E-05,1,
9042 - 9387,187.681319348142,17.5031331877482,7.12179437996919E-05,1,
9042 - 9387,136.88803282953,17.5030824406928,7.12177373166069E-05,1,
9042 - 9387,155.863565148392,17.484554706307,7.11423504054711E-05,1,
9042 - 9387,237.298274303943,17.4843267626094,7.11414229325853E-05,1,
9042 - 9387,485.734688986465,17.4837119486375,7.1138921335504E-05,1,
9042 - 9387,239.13727376064,17.4812813571657,7.11290315789112E-05,1,
9042 - 9387,139.037499560355,17.4810492758915,7.11280872707712E-05,1,
9042 - 9387,488.652963214816,17.4800843813516,7.11241612419638E-05,1,
9042 - 9387,152.157085883508,17.4787304609095,7.11186523179948E-05,1,
9042 - 9387,161.371557072545,17.4776028219272,7.11140641034844E-05,1,
9042 - 9387,187.109712577637,17.4712049274302,7.10880319133709E-05,1,
9042 - 9387,182.06874340475,17.4706491858076,7.10857706738992E-05,1,
9042 - 9387,313.162364856608,17.4629053893133,7.10542621858124E-05,1,
9042 - 9387,305.746547193823,17.4595864126184,7.10407577067457E-05,1,
9042 - 9387,207.569704058792,17.4581158501735,7.10347741818288E-05,1,
9042 - 9387,301.556726350508,17.4570531501314,7.10304501953138E-05,1,
9042 - 9387,161.219076234443,17.4570515903578,7.10304438488006E-05,1,
9042 - 9387,58.2510251898406,17.4564998242833,7.10281987853102E-05,1,
9042 - 9387,404.620184813738,17.453280840672,7.10151011649322E-05,1,
9042 - 9387,124.936207401884,17.4513821203999,7.10073755222042E-05,1,
9042 - 9387,281.113682903432,17.4485853426654,7.09959958019347E-05,1,
9042 - 9387,382.474355791993,17.4462675603787,7.09865650510593E-05,1,
9042 - 9387,331.067886400089,17.4454429926044,7.09832099933799E-05,1,
9042 - 9387,479.015384950192,17.4362304082628,7.09457252009802E-05,1,
9042 - 9387,57.8710934932667,17.4348651304423,7.0940170065334E-05,1,
9042 - 9387,199.148364511501,17.4342914167293,7.09378356997933E-05,1,
9042 - 9387,280.36638103544,17.4322655214349,7.09295925986483E-05,1,
9042 - 9387,442.765338121326,17.4318024044191,7.09277082365028E-05,1,
9042 - 9387,218.210145298191,17.4303365522813,7.0921743877205E-05,1,
9042 - 9387,409.147479002661,17.4275233811408,7.09102974543257E-05,1,
9042 - 9387,413.566743061429,17.4269183105933,7.09078355019548E-05,1,
9042 - 9387,237.731000033797,17.426251293642,7.09051214978252E-05,1,
9042 - 9387,175.509277681981,17.4258792204237,7.09036075809019E-05,1,
9042 - 9387,281.22970652987,17.425372443725,7.09015455732564E-05,1,
9042 - 9387,69.3195538207376,17.4250431480427,7.09002057124933E-05,1,
9042 - 9387,430.569992287505,17.4241324282078,7.08965001134256E-05,1,
9042 - 9387,227.660322562213,17.422511596672,7.08899051633679E-05,1,
9042 - 9387,59.6233770970994,17.4220946540438,7.08882086787248E-05,1,
9042 - 9387,214.653283978842,17.4191484218639,7.08762208479999E-05,1,
9042 - 9387,157.741190418848,17.4187984003484,7.08747966565508E-05,1,
9042 - 9387,408.527863320008,17.4165223389214,7.08655356623587E-05,1,
9042 - 9387,409.341723241687,17.416103514649,7.08638315215531E-05,1,
9042 - 9387,178.134615954117,17.4135440343675,7.08534173333678E-05,1,
9042 - 9387,54.947217329162,17.413437657792,7.0852984501092E-05,1,
9042 - 9387,147.870015668323,17.4116503113572,7.084571202384E-05,1,
9042 - 9387,230.144328080369,17.4092285653075,7.08358582581049E-05,1,
9042 - 9387,111.29431703552,17.4067996581136,7.08259753546171E-05,1,
9042 - 9387,431.648236381485,17.4036545641689,7.08131783815612E-05,1,
9042 - 9387,424.851530618514,17.4003502471798,7.07997335509068E-05,1,
9042 - 9387,215.495957865243,17.3997028548822,7.07970993969088E-05,1,
9042 - 9387,117.893301838858,17.3990766393221,7.07945514082667E-05,1,
9042 - 9387,242.853738042529,17.3982195767475,7.07910641335246E-05,1,
9042 - 9387,58.2177498454932,17.397314286363,7.07873806261758E-05,1,
9042 - 9387,56.9339413628025,17.394301324343,7.07751212805197E-05,1,
9042 - 9387,219.180701076683,17.3921922299986,7.07665396533974E-05,1,
9042 - 9387,128.617668633925,17.3915153261084,7.07637854206158E-05,1,
9042 - 9387,432.483916527245,17.3885740523196,7.0751817764931E-05,1,
9042 - 9387,223.222859973789,17.3871875354501,7.07461762103918E-05,1,
9042 - 9387,231.085893166826,17.3840483709697,7.07334033635451E-05,1,
9042 - 9387,310.294945717472,17.383492373327,7.07311410823611E-05,1,
9042 - 9387,156.563333542797,17.3773539597147,7.07061646857942E-05,1,
9042 - 9387,320.698037857528,17.3755275047116,7.06987330809285E-05,1,
9042 - 9387,204.317400410871,17.3656593359099,7.06585808017002E-05,1,
9042 - 9387,147.313505331112,17.3638629569297,7.06512715722108E-05,1,
9042 - 9387,438.540561540742,17.3582026461564,7.062824051313E-05,1,
9042 - 9387,378.177798373184,17.3579175646001,7.06270805538223E-05,1,
9042 - 9387,489.568374443029,17.3575682731786,7.06256593330296E-05,1,
9042 - 9387,58.8683800707155,17.3573601862076,7.06248126545495E-05,1,
9042 - 9387,70.6963705889891,17.3564579533478,7.0621141587866E-05,1,
9042 - 9387,70.6635049148772,17.355879935995,7.06187897113814E-05,1,
9042 - 9387,156.707952933173,17.3549983977455,7.06152028483418E-05,1,
9042 - 9387,72.8312657848873,17.3519069426976,7.06026241248928E-05,1,
9042 - 9387,182.901640294659,17.346422321335,7.05803079228863E-05,1,
9042 - 9387,210.457606624972,17.340443951741,7.05559827243524E-05,1,
9042 - 9387,419.441874584461,17.3387884631175,7.0549246759169E-05,1,
9042 - 9387,129.208934015471,17.3341791632725,7.05304921251389E-05,1,
9042 - 9387,406.634784216572,17.3285002601055,7.0507385416057E-05,1,
9042 - 9387,320.915106997872,17.3273631806188,7.05027587893778E-05,1,
9042 - 9387,337.248717211958,17.3251078349769,7.04935820849871E-05,1,
9042 - 9387,318.775494211021,17.3177463947436,7.04636293541703E-05,1,
9042 - 9387,163.769153672381,17.3161809224246,7.04572596534752E-05,1,
9042 - 9387,218.939956073511,17.3159810253995,7.04564462988061E-05,1,
9042 - 9387,193.67517932069,17.3139528542642,7.04481939375646E-05,1,
9042 - 9387,431.33330525884,17.3107060859507,7.04349832648921E-05,1,
9042 - 9387,133.192948167045,17.3095033647302,7.04300895506431E-05,1,
9042 - 9387,252.146386632343,17.3094047093254,7.04296881347935E-05,1,
9042 - 9387,302.127347438095,17.308267526658,7.04250610882853E-05,1,
9042 - 9387,182.49887383058,17.304930265474,7.0411482212041E-05,1,
9042 - 9387,239.694259705035,17.3035677119243,7.04059381610941E-05,1,
9042 - 9387,268.253229679764,17.2964524494502,7.03769870951581E-05,1,
9042 - 9387,423.595579271732,17.2931647343731,7.03636098154976E-05,1,
9042 - 9387,137.434482930003,17.2898300029613,7.0350041232563E-05,1,
9042 - 9387,450.475609240311,17.2885273522702,7.03447409184581E-05,1,
9042 - 9387,168.724694792849,17.2878842562757,7.03421242455517E-05,1,
9042 - 9387,290.539297825026,17.2873137637287,7.03398029865113E-05,1,
9042 - 9387,379.85638462596,17.2864315302998,7.03362132948779E-05,1,
9042 - 9387,317.317506275306,17.2827309889417,7.03211562794484E-05,1,
9042 - 9387,175.066194155776,17.2800147757209,7.03101043655751E-05,1,
9042 - 9387,315.332729912057,17.276589731131,7.0296168310213E-05,1,
9042 - 9387,337.88198295138,17.2734297805978,7.02833108876553E-05,1,
9042 - 9387,461.623403584413,17.2701958736066,7.02701525460095E-05,1,
9042 - 9387,443.297709446831,17.2672706272816,7.02582501039642E-05,1,
9042 - 9387,71.5940302207019,17.2644624088253,7.02468238329046E-05,1,
9042 - 9387,433.111575076354,17.2614259380932,7.02344688333954E-05,1,
9042 - 9387,148.155408247227,17.2597474971955,7.0227639478431E-05,1,
9042 - 9387,486.001622921641,17.2589062098769,7.02242163911282E-05,1,
9042 - 9387,434.200189766386,17.2576497955961,7.0219104206888E-05,1,
9042 - 9387,69.696643547123,17.254092975921,7.02046319760588E-05,1,
9042 - 9387,259.311278271209,17.2510709740897,7.01923358486011E-05,1,
9042 - 9387,118.743873049809,17.2486583752015,7.01825193014614E-05,1,
9042 - 9387,69.672842500285,17.2473821126295,7.01773263571381E-05,1,
9042 - 9387,151.12852693189,17.2454595321653,7.01695036304307E-05,1,
9042 - 9387,58.0506433734532,17.2439022423089,7.01631672230983E-05,1,
9042 - 9387,215.56434713192,17.2437949088955,7.01627304975747E-05,1,
9042 - 9387,152.002072227536,17.2417631085541,7.01544633695712E-05,1,
9042 - 9387,362.80561703417,17.2396511186936,7.01458699609756E-05,1,
9042 - 9387,223.696347320293,17.2345075574119,7.01249414875208E-05,1,
9042 - 9387,214.666415948613,17.2343864209255,7.01244485991113E-05,1,
9042 - 9387,405.755497875192,17.232777159988,7.01179007282944E-05,1,
9042 - 9387,157.642402011844,17.2316068002785,7.01131386887714E-05,1,
9042 - 9387,112.724243596051,17.2288900932348,7.01020847655975E-05,1,
9042 - 9387,444.616742012882,17.2210564954939,7.00702108880649E-05,1,
9042 - 9387,70.2927503836416,17.2195759473602,7.00641867326955E-05,1,
9042 - 9387,61.691019161836,17.215504200769,7.00476193320597E-05,1,
9042 - 9387,75.6840900085482,17.2135918644215,7.00398382873143E-05,1,
9042 - 9387,324.425020282461,17.2084604799754,7.00189593598E-05,1,
9042 - 9387,194.693404582331,17.204075509018,7.00011174904697E-05,1,
9042 - 9387,463.115560311038,17.2003532612373,6.99859721544655E-05,1,
9042 - 9387,158.147405170088,17.1986823067199,6.99791732605968E-05,1,
9042 - 9387,279.409585646468,17.1980460728494,6.99765845087689E-05,1,
9042 - 9387,194.890889843408,17.1975765494864,6.99746740800405E-05,1,
9042 - 9387,285.382228195317,17.1963942618326,6.99698635072833E-05,1,
9042 - 9387,232.099330202048,17.1910178380652,6.9947987547042E-05,1,
9042 - 9387,326.483554430155,17.1872368016567,6.99326030078536E-05,1,
9042 - 9387,127.723053190752,17.1872118668822,6.993250155154E-05,1,
9042 - 9387,248.192138509365,17.1870698022299,6.99319235091796E-05,1,
9042 - 9387,58.8163659001592,17.1866358762543,6.99301579215324E-05,1,
9042 - 9387,401.709075589049,17.185844703447,6.99269387435763E-05,1,
9042 - 9387,304.55195782957,17.1812635192272,6.99082985083222E-05,1,
9042 - 9387,130.122780092276,17.1785407979061,6.98972201138456E-05,1,
9042 - 9387,316.96609618303,17.1762713348218,6.98879859674413E-05,1,
9042 - 9387,66.3842796978209,17.1684483414825,6.98561552378222E-05,1,
9042 - 9387,408.826300051153,17.1670611314229,6.98505108627837E-05,1,
9042 - 9387,211.746032880656,17.1668900000747,6.98498145518657E-05,1,
9042 - 9387,296.3819045003,17.1667347984276,6.98491830568033E-05,1,
9042 - 9387,228.009187229996,17.1634940753835,6.98359969815362E-05,1,
9042 - 9387,180.068514837123,17.163143638049,6.98345710981741E-05,1,
9042 - 9387,370.367630305399,17.1613143279559,6.98271278763234E-05,1,
9042 - 9387,446.895103652737,17.1608448664064,6.98252176991058E-05,1,
9042 - 9387,322.644257928316,17.159281309288,6.98188557911097E-05,1,
9042 - 9387,65.5964677669097,17.159069449098,6.98179937598982E-05,1,
9042 - 9387,371.948630079398,17.1582019394098,6.98144639772269E-05,1,
9042 - 9387,55.1487426602843,17.1566012409103,6.98079509458425E-05,1,
9042 - 9387,427.5232858488,17.1517450218873,6.97881916301961E-05,1,
9042 - 9387,155.557133034256,17.1500276533693,6.97812038838715E-05,1,
9042 - 9387,181.927352298588,17.1492556681803,6.9778062777807E-05,1,
9042 - 9387,231.235482749019,17.1471713209411,6.9769581843397E-05,1,
9042 - 9387,205.49403379842,17.1467613973714,6.97679139183783E-05,1,
9042 - 9387,179.739177212872,17.1449842586971,6.97606829751596E-05,1,
9042 - 9387,395.328856770009,17.1445958111187,6.97591024331211E-05,1,
9042 - 9387,346.06931340446,17.1444084242551,6.97583399806517E-05,1,
9042 - 9387,63.4114331430568,17.1442976174412,6.97578891223191E-05,1,
9042 - 9387,325.708058814538,17.140261444221,6.9741466465045E-05,1,
9042 - 9387,294.194292137882,17.1401304154075,6.97409333260594E-05,1,
9042 - 9387,222.470199970558,17.1331796012709,6.9712651378751E-05,1,
9042 - 9387,159.068182235553,17.1309682230373,6.97036535719544E-05,1,
9042 - 9387,307.894255732284,17.1309181916359,6.97034500007713E-05,1,
9042 - 9387,55.3739341812681,17.1298669226016,6.96991725255214E-05,1,
9042 - 9387,198.2725138848,17.1276095282762,6.96899874853075E-05,1,
9042 - 9387,108.139029050091,17.1261491149129,6.96840452556669E-05,1,
9042 - 9387,414.596781389726,17.1256850724777,6.96821571281118E-05,1,
9042 - 9387,245.225017027228,17.1242971089243,6.96765096872062E-05,1,
9042 - 9387,103.810366517083,17.1223026134996,6.96683943479959E-05,1,
9042 - 9387,303.930837114642,17.1176411726967,6.9649427559275E-05,1,
9042 - 9387,389.665207697115,17.115935654194,6.9642488029102E-05,1,
9042 - 9387,160.741908320978,17.1140585651036,6.96348504008036E-05,1,
9042 - 9387,64.102898497751,17.1119769067052,6.96263804069323E-05,1,
9042 - 9387,327.750961640441,17.1082553565656,6.96112379095378E-05,1,
9042 - 9387,317.533537421306,17.1078541737253,6.96096055493962E-05,1,
9042 - 9387,54.6453285050974,17.1039196420214,6.95935964580659E-05,1,
9042 - 9387,58.5812641372066,17.1036866128159,6.95926482929184E-05,1,
9042 - 9387,64.0280646699833,17.1033615781167,6.9591325769534E-05,1,
9042 - 9387,405.226890150164,17.0993124675257,6.9574850471802E-05,1,
9042 - 9387,188.241119139733,17.0947049349237,6.95561030284508E-05,1,
9042 - 9387,151.883864002099,17.0946966576817,6.95560693494434E-05,1,
9042 - 9387,122.083327217221,17.0893867467374,6.953446402112E-05,1,
9042 - 9387,134.623464820057,17.0879313870452,6.95285423542013E-05,1,
9042 - 9387,273.313532772587,17.0876169439264,6.95272629265629E-05,1,
9042 - 9387,191.747825531417,17.0849629534156,6.95164641887014E-05,1,
9042 - 9387,324.608017545806,17.0849257134146,6.95163126640419E-05,1,
9042 - 9387,337.855546368449,17.0848226305559,6.95158932334657E-05,1,
9042 - 9387,456.628864909236,17.0845046005117,6.95145992111001E-05,1,
9042 - 9387,237.127686590824,17.0818112708032,6.95036404072246E-05,1,
9042 - 9387,285.239092926047,17.0807658783323,6.94993868429375E-05,1,
9042 - 9387,77.2577617617125,17.0751694658315,6.94766157775124E-05,1,
9042 - 9387,295.455494875204,17.0712773054025,6.94607790893195E-05,1,
9042 - 9387,146.676826038529,17.0678001197072,6.94466308786664E-05,1,
9042 - 9387,77.1271068422,17.0653202783251,6.94365407306748E-05,1,
9042 - 9387,57.7305681339445,17.0625898828739,6.94254311111736E-05,1,
9042 - 9387,69.9599304872682,17.059649212058,6.94134659089063E-05,1,
9042 - 9387,185.605999420054,17.0593735946775,6.94123444580833E-05,1,
9042 - 9387,274.55720111435,17.0537821140778,6.93895934599145E-05,1,
9042 - 9387,135.293553430766,17.0492363571879,6.93710973738001E-05,1,
9042 - 9387,60.7042913476967,17.0455043678898,6.93559124008445E-05,1,
9042 - 9387,134.09575952384,17.0408658236278,6.93370387751331E-05,1,
9042 - 9387,240.631320902678,17.038502668566,6.93274234084114E-05,1,
9042 - 9387,436.207928146504,17.0373345801026,6.93226706102894E-05,1,
